project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
net.mamoe|mirai-logging-log4j2|2.8.3,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",3,success,,,
io.imunity|unity-server-base|3.7.1,eu.unicore.security|securityLibrary|5.3.1,"[5.3.1,5.3.2]",3,success,,,
com.geektcp.common|thy-common-log|1.0.5,com.geektcp.common|thy-common-spring|1.0.5,No suitable version,3,Failed,,Y,
us.ihmc|scs2-simulation|0.5.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock|1.4.37,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.180,"[5.18.180,5.18.204]",3,success,,,
us.ihmc|scs2-session|17-0.12.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|ihmc-javafx-toolkit|17-0.21.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.2.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.16.95,"[5.16.95,5.18.24]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.analytics.session|5.4.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.70.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.1.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.16.95,"[5.16.95,5.18.24]",3,success,,,
com.tencent.bk.devops.ci.common|common-scm|1.5.37-RELEASE,com.tencent.bk.devops.ci.common|common-service|1.5.37-RELEASE,"[1.5.37-RELEASE,1.7.37-RELEASE]",3,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.server.feature|1.1.23,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user.store|1.1.23,"[1.1.23,1.2.8]",3,success,,,
org.wso2.carbon.identity.local.auth.fido|org.wso2.carbon.identity.application.authenticator.fido2|5.2.12,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.15.56,"[5.15.56,5.16.68]",3,success,,,
us.ihmc|scs2-session|17-0.9.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.88,com.guardsquare|proguard-base|7.2.0-beta2,null,3,failed,Y,,
com.github.sdp-tech-nj|sdp-spring-datasource|2.6.4,com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.4,No suitable version,3,Failed,,Y,
us.ihmc|ihmc-javafx-toolkit|0.21.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|17-0.8.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.98,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.234,"[5.20.234,5.20.264]",3,success,,,
in.hocg.boot|sso-client-gateway-sample|1.0.29,in.hocg.boot|logging-spring-boot-starter|1.0.29,No suitable version,3,Failed,,Y,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.54,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,null,3,failed,Y,,
io.acryl|datahub-ranger-plugin|0.8.45-3rc2,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.86,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
us.ihmc|scs2-bullet-simulation|0.8.4-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.daisy.pipeline.modules|common-utils|1.4.0,org.daisy.libs|com.xmlcalabash|1.1.20-p8-98,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.55,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.102,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,"[5.20.268,5.20.272]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.116,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,null,3,failed,Y,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.1.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.16.95,"[5.16.95,5.18.24]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.85,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.50,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.45-2rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|scs2-session|17-0.8.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.103,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
io.github.wwwlike|vlife-plugin|1.0.2,io.github.wwwlike|vlife-core|1.0.2,No suitable version,3,Failed,,Y,
com.codenameone|codenameone-maven-plugin|7.0.60,com.guardsquare|proguard-base|7.2.0-beta2,null,3,failed,Y,,
com.codenameone|codenameone-maven-plugin|7.0.73,com.guardsquare|proguard-base|7.2.0-beta2,null,3,failed,Y,,
org.wso2.carbon.identity.branding.preference.management|org.wso2.carbon.identity.branding.preference.management.core|1.0.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.267,"[5.20.267,5.20.295]",3,success,,,
dev.galasa|dev.galasa.docker.manager.ivt|0.20.0,dev.galasa|dev.galasa.http.manager|0.17.0,"[0.17.0,0.21.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.100,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
com.tencent.bk.devops.ci.common|common-auth-v3|1.5.37-RELEASE,com.tencent.bk.devops.ci.common|common-service|1.5.37-RELEASE,"[1.5.37-RELEASE,1.7.37-RELEASE]",3,success,,,
us.ihmc|scs2-definition|0.2.0,us.ihmc|ihmc-commons|0.30.4,"[0.30.4,0.30.5]",3,success,,,
us.ihmc|scs2-bullet-simulation|0.7.0-bullet-alpha-3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.local.auth.fido|org.wso2.carbon.identity.application.authenticator.fido.server.feature|5.2.13,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.15.56,"[5.15.56,5.16.68]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.44-5rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
com.fizzgate|fizz-plugin-super-crypto|2.3.4-beta2,com.fizzgate|fizz-spring-boot-starter|2.3.4-beta2,"[2.3.4-beta2,2.7.1]",3,success,,,
in.hocg.boot|sso2-server-spring-boot-sample|1.0.29,in.hocg.boot|logging-spring-boot-starter|1.0.29,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.history|1.5.60,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.45-2rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.dspace|dspace-api|7.1.1,org.dspace|dspace-services|7.1.1,"[7.1.1,7.3]",3,success,,,
us.ihmc|scs2-simulation|17-0.9.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.yahoo.maha|maha-worker|6.132,com.yahoo.maha|maha-core|6.132,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.100,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,null,3,failed,Y,,
us.ihmc|scs2-bullet-simulation|0.8.3-bullet-alpha-5,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.69,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
com.github.sdp-tech-nj|sdp-spring-datasource|2.6.9,com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.9,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.8.57,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.17.66,"[5.17.66,5.17.112]",3,success,,,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock.feature|1.6.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.95,"[5.20.95,5.20.165]",3,success,,,
org.wso2.carbon.apimgt.identity.migration.resources|org.wso2.carbon.is.migration|1.0.155,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.18.195,null,3,failed,Y,,
br.com.anteros|Anteros-Services-RestSQL|1.0.85,br.com.anteros|Anteros-Security-Spring|2.0.20,No suitable version,3,Failed,,Y,
com.codenameone|codenameone-maven-plugin|7.0.76,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.49,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.application.authentication|5.5.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.44-6rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.13.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.61,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
in.hocg.boot|sso-server-spring-boot-sample|1.0.34,in.hocg.boot|logging-spring-boot-starter|1.0.34,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock.feature|1.8.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.95,null,3,failed,Y,,
us.ihmc|scs2-session|0.4.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.migration.resources|org.wso2.carbon.is.migration|1.0.164,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.18.195,"[5.18.195,5.18.253]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.29,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.64,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.8.56,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.17.66,"[5.17.66,5.17.112]",3,success,,,
com.facebook.presto|presto-pinot|0.266.1,com.facebook.presto|presto-pinot-toolkit|0.266.1,"[0.266.1,0.270]",3,success,,,
org.wso2.carbon.identity.application.auth.basic|org.wso2.carbon.identity.application.authenticator.basicauth|6.4.2,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.208,null,3,failed,Y,,
us.ihmc|scs2-simulation|17-0.8.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.58,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
io.gitee.cikaros|fly-feel-mybatis|1.0,io.gitee.cikaros|fly-feel-core|1.0,No suitable version,3,Failed,,Y,
us.ihmc|scs2-session|0.8.5-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.3,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.113,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,null,3,failed,Y,,
us.ihmc|scs2-simulation|0.7.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.daisy.pipeline.modules|tts-common|3.3.2,org.daisy.libs|com.xmlcalabash|1.1.20-p8-98,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.history|1.5.56,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.89,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.43,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,null,3,failed,Y,,
us.ihmc|scs2-bullet-simulation|0.8.0-bullet-alpha-5,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.10,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.apimgt.identity.migration.resources|org.wso2.carbon.is.migration|1.0.159,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.18.195,"[5.18.195,5.18.253]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.totp|org.wso2.carbon.extension.identity.authenticator.totp.connector|3.1.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.34,"[5.20.34,5.20.165]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.34,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,null,3,failed,Y,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.recovery|1.5.54,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
dev.galasa|dev.galasa.db2.manager.ivt|0.20.0,dev.galasa|dev.galasa.db2.manager|0.20.0,"[0.20.0,0.21.0]",3,success,,,
in.hocg.boot|sso2-server-spring-boot-sample|1.0.24,in.hocg.boot|logging-spring-boot-starter|1.0.24,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.history|1.5.54,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
com.fizzgate|fizz-simple-cache-plugin|1.0,com.fizzgate|fizz-spring-boot-starter|2.3.4-beta2,"[2.3.4-beta2,2.7.1]",3,success,,,
in.hocg.boot|sso-client-gateway-sample|1.0.54,in.hocg.boot|logging-spring-boot-starter|1.0.54,No suitable version,3,Failed,,Y,
us.ihmc|scs2-session|0.6.0-bullet-alpha-2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|17-0.8.5-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.apache.nifi|nifi-druid-controller-service-api|1.15.1,io.druid|druid-processing|0.9.1,No suitable version,3,Failed,,Y,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.35,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
us.ihmc|scs2-session|0.7.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.42,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.totp|org.wso2.carbon.extension.identity.authenticator.totp.connector|3.1.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.34,"[5.20.34,5.20.165]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.captcha|1.5.52,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.captcha|1.5.61,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.84,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.39,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,null,3,failed,Y,,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock.feature|1.8.2,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.95,"[5.20.95,5.20.165]",3,success,,,
org.appenders.log4j|log4j2-elasticsearch5-bulkprocessor|1.5.6,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.53,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,null,3,failed,Y,,
us.ihmc|scs2-simulation|17-0.9.5,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|17-0.10.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.28,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.44,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
com.innovenso.townplanner|innovenso-townplanner-domain|2.0.1,com.innovenso.townplanner|innovenso-townplanner-api|2.0.1,No suitable version,3,Failed,,Y,
io.gitee.cikaros|fly-feel-define|2.0.2,io.gitee.cikaros|fly-feel-core|2.0.2,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.54,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.10.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.90,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.wso2.carbon.identity.inbound.provisioning.scim2|org.wso2.carbon.identity.scim2.common|1.5.127,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.170,"[5.20.170,5.20.188]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.44-5,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|scs2-simulation|17-0.11.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.github.sdp-tech-nj|sdp-spring-clound-feign|2.6.9,com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.9,No suitable version,3,Failed,,Y,
us.ihmc|scs2-session|17-0.9.5,us.ihmc|ihmc-messager|0.1.7,null,3,failed,Y,,
us.ihmc|scs2-session|0.6.0,us.ihmc|ihmc-messager|0.1.7,null,3,failed,Y,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.57,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
com.fizzgate|fizz-plugin-data-mask|2.3.4-beta2,com.fizzgate|fizz-spring-boot-starter|2.3.4-beta2,"[2.3.4-beta2,2.7.1]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.history|1.5.59,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,null,3,failed,Y,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.41,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-session|17-0.12.4,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.16,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.daisy.pipeline.modules|nlp-common|2.0.2,org.daisy.libs|com.xmlcalabash|1.1.20-p8-98,No suitable version,3,Failed,,Y,
com.codenameone|codenameone-maven-plugin|7.0.56,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.wso2.carbon.identity.local.auth.fido|org.wso2.carbon.identity.application.authenticator.fido.server.feature|5.2.11,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.15.56,null,3,failed,Y,,
org.scala-sbt|zinc-lm-integration_2.12|1.5.7,org.scala-sbt|zinc-compile-core_2.12|1.5.7,"[1.5.7,1.5.8]",3,success,,,
com.webank.wedatasphere.dss|dolphinscheduler-prod-metrics|1.1.0,org.apache.dolphinscheduler|dolphinscheduler-api|1.3.9,"[1.3.9,2.0.0-alpha]",3,success,,,
com.innovenso.townplanner|innovenso-townplanner-domain|2.1.0,com.innovenso.townplanner|innovenso-townplanner-api|2.0.1,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.65,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,null,3,failed,Y,,
io.metersphere|ms-jmeter-core|1.0.0,org.apache.jmeter|ApacheJMeter_ftp|5.4.1,"[5.4.1,5.4.2]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-5rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.15,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.14,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.44-4rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.9,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-simulation|17-0.8.6-bullet-alpha-7,us.ihmc|ihmc-messager|0.1.7,null,3,failed,Y,,
us.ihmc|scs2-bullet-simulation|17-0.9.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.61,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,null,3,failed,Y,,
io.acryl|datahub-ranger-plugin|0.8.45rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.3.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.206,"[5.18.206,5.18.253]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.11,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-session|0.3.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock.feature|1.4.37,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.180,"[5.18.180,5.18.204]",3,success,,,
us.ihmc|scs2-bullet-simulation|0.8.5-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|17-0.10.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|0.8.0-bullet-alpha-5,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.audit|5.4.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
