project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.14.5,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.rest.api.publisher.feature|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt.feature|9.7.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.7.3,"[9.7.3,9.22.72]",5,success,,,
ch.epfl.scala|bloop-frontend_2.12|1.4.11-19-93ebe2c6,ch.epfl.scala|bloop-shared_2.12|1.4.11-19-93ebe2c6,"[1.4.11-19-93ebe2c6,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.11,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.cleanup.service|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.oauth|1.0.66,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4-67-c910a45b,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.identity.sts.passive.server.feature|5.6.18,org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.identity.sts.passive|5.6.18,"[5.6.18,5.10.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.internal.service.feature|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt.feature|9.12.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.12.3,"[9.12.3,9.22.72]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.2,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.12,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
it.unibo.alchemist|alchemist-full|17.0.2,it.unibo.alchemist|alchemist-swingui|17.0.2,"[17.0.2,24.1.12]",5,success,,,
org.dashbuilder|dashbuilder-services|7.65.0.Final,org.dashbuilder|dashbuilder-dataset-cdi|7.65.0.Final,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt.feature|9.2.49,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.49,"[9.2.49,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.1,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.12-14-2cef762b,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|buildpress_2.12|1.4.11-30-75fb3441,ch.epfl.scala|bloop-shared_2.12|1.4.11-30-75fb3441,"[1.4.11-30-75fb3441,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.14.9,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.18,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.17.0,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.throttle.policy.deployer|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
ch.epfl.scala|bloop-frontend_2.12|1.4.11-41-810654d1,ch.epfl.scala|bloop-backend_2.12|1.4.11-41-810654d1,"[1.4.11-41-810654d1,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.1,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.cleanup.service|9.2.51,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.51,"[9.2.51,9.16.2]",5,success,,,
org.wso2.km.ext.wso2is|wso2is.key.manager.core|1.6.6,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|2.0.4,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.gateway|9.2.49,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.49,"[9.2.49,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4-26-9544794d,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
io.github.alexarchambault.bleep|bloop-frontend_2.12|1.4.15,io.github.alexarchambault.bleep|bloop-shared_2.12|1.4.15,"[1.4.15,1.4.19-1]",5,success,,,
org.wso2.km.ext.wso2is|wso2is.key.manager.core|1.6.1,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|2.0.4,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.94,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.daisy.pipeline.modules|html-utils|6.0.0,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.15.2,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.3-54-ed1f9c82,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.dashbuilder|dashbuilder-all|7.66.0.Final,org.dashbuilder|dashbuilder-server-all|7.66.0.Final,"[7.66.0.Final,7.68.0.Final]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.14.4,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.96,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.3-58-678864a0,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.kie.workbench.screens|kie-wb-common-datasource-mgmt-dashbuilder|7.66.0.Final,org.dashbuilder|dashbuilder-dataset-cdi|7.66.0.Final,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.15.1,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.cleanup.service|1.0.67,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
ch.epfl.scala|buildpress_2.12|1.4.11-19-93ebe2c6,ch.epfl.scala|bloop-shared_2.12|1.4.11-19-93ebe2c6,"[1.4.11-19-93ebe2c6,1.4.12-16-373bc94e]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.2-13-15ded987,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
com.ig.orchestrations.us.rfed|document-websocket|0.4.16,com.ig.orchestrations.us.rfed|orchestration|0.4.16,No suitable version,5,failed,,Y,
org.daisy.pipeline.modules|dtbook-to-odt|2.1.5,org.daisy.pipeline.modules|asciimath-utils|1.0.8,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.0-18-003e6c7b,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.throttle.policy.deployer.feature|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.0-24-d65d9761,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.jms.listener|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.2-12-a4a940eb,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.22,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.15,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.sts.connector|5.10.0,org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.sts|5.10.0,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.3-30-31ba8b4b,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.13-69-805134a0,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.22,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am|org.wso2.am.thirdparty.km|4.1.0-m3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
cn.ibizlab.plugin|ibizlab-boot-starter-data|2.4.3,org.flowable|flowable-ui-modeler-conf|6.4.2,"[6.4.2,6.7.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.gateway|9.2.70,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.70,"[9.2.70,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.3-42-75a0d6ee,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.11-41-810654d1,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.15.1,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.4-85-2c83736a,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.16.0,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.75,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.93,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.4.12-63-858a5944,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.11-36-36888397,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|bloop-frontend_2.12|1.4.11-38-053cdea7,ch.epfl.scala|bloop-shared_2.12|1.4.11-38-053cdea7,"[1.4.11-38-053cdea7,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.core|9.2.70,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.70,"[9.2.70,9.16.2]",5,success,,,
org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.sts.connector.feature|5.10.0,org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.sts|5.10.0,No suitable version,5,failed,,Y,
org.daisy.pipeline.modules|zedai-utils|1.1.2,org.daisy.pipeline.modules|fileset-utils|3.1.0,"[3.1.0,5.2.0]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.rest.api.admin.feature|9.2.51,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.51,"[9.2.51,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.3-38-586cfbff,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.20.6,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.rest.api.store.feature|9.2.70,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.70,"[9.2.70,9.16.2]",5,success,,,
org.daisy.pipeline.modules|epub3-tts|2.3.0,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.3,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.internal.service.feature|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
org.daisy.pipeline.modules.braille|epub3-to-pef|5.0.0,org.daisy.pipeline.modules|epub-utils|1.2.2,"[1.2.2,1.2.4]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt.feature|9.2.71,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.2.71,"[9.2.71,9.6.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.12-20-cc0f72c8,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.2-5-f309e463,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.daisy.pipeline.modules|daisy3-utils|3.0.2,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
org.daisy.pipeline.modules|dtbook-to-html|2.1.3,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4-58-0d75e80b,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.throttle.policy.deployer.feature|9.2.49,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.49,"[9.2.49,9.16.2]",5,success,,,
ch.epfl.scala|buildpress_2.12|1.4.11-32-df7ed99e,ch.epfl.scala|bloop-shared_2.12|1.4.11-32-df7ed99e,"[1.4.11-32-df7ed99e,1.4.12-16-373bc94e]",5,success,,,
cn.ibizlab.plugin|ibizlab-boot-starter-data|2.4.0,org.flowable|flowable-ui-modeler-conf|6.4.2,"[6.4.2,6.7.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.13-22-3cdfa19f,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.15.2,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.4.13-16-15c71fe5,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.16.5,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.72,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.19,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.3,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.13-58-ebf0cf42,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.notification|9.2.51,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.51,"[9.2.51,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.14.4,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.37,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.core|1.0.75,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
ch.epfl.scala|buildpress_2.12|1.4.11-45-623bf486,ch.epfl.scala|bloop-shared_2.12|1.4.11-45-623bf486,"[1.4.11-45-623bf486,1.4.12-16-373bc94e]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.4.2,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.7,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.daisy.pipeline.modules|ace-adapter|1.0.4,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.13-62-29904e14,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.12,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.15.5,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.daisy.pipeline.modules|text-to-ssml|3.0.6,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
org.daisy.pipeline.modules|smil-utils|2.0.1,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.output.adapter.http|9.2.70,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.70,"[9.2.70,9.16.2]",5,success,,,
org.daisy.pipeline|saxon-adapter|3.1.0,org.daisy.pipeline|modules-registry|4.0.1,"[4.0.1,4.1.0]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.cleanup.service|9.2.49,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.49,"[9.2.49,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.0-28-2c4ea387,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt.feature|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
us.ihmc|scs2-session-visualizer-jfx-test|17-0.10.1,us.ihmc|scs2-session-visualizer-jfx|17-0.10.1,"[17-0.10.1,17-0.11.1]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4-34-c8aceca0,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.output.adapter.http|9.2.49,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.49,"[9.2.49,9.16.2]",5,success,,,
us.ihmc|scs2-session-visualizer-jfx-test|0.8.0,us.ihmc|scs2-session-visualizer-jfx|0.8.0,"[0.8.0,17-0.11.1]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.15,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.4-69-f1f9368f,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.daisy.pipeline.modules|epub3-to-daisy202|2.2.1,org.daisy.pipeline.modules|epub-utils|1.2.2,"[1.2.2,1.2.4]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.0-4-324c6c4c,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.jms.listener|9.2.51,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.51,"[9.2.51,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.16.4,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.oauth|1.0.75,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.throttle.policy.deployer.feature|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
org.daisy.pipeline.modules|daisy3-to-epub3|2.0.5,org.daisy.pipeline.modules|epub-utils|1.2.2,"[1.2.2,1.2.4]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.2-15-554bc607,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.oauth|1.0.68,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.83,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|bloop-frontend_2.12|1.4.11-49-5535314b,ch.epfl.scala|bloop-shared_2.12|1.4.11-49-5535314b,"[1.4.11-49-5535314b,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt.feature|9.2.70,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.70,"[9.2.70,9.16.2]",5,success,,,
org.daisy.pipeline|saxon-adapter|3.0.0,org.daisy.pipeline|modules-registry|4.0.1,"[4.0.1,4.1.0]",5,success,,,
org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.sts.server.feature|5.7.5,org.wso2.carbon.identity.inbound.auth.sts|org.wso2.carbon.sts|5.7.5,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.gateway|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
org.wso2.km.ext.wso2is|wso2is.key.manager.core|1.6.8,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|2.0.4,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.20.5,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
io.github.alexarchambault.bleep|bloop-frontend_2.12|1.4.13,io.github.alexarchambault.bleep|bloop-shared_2.12|1.4.13,"[1.4.13,1.4.19-1]",5,success,,,
