project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
com.fulcrumgenomics|fgbio_2.13|2.0.1,com.intel.gkl|gkl|0.8.8,"[0.8.8,0.8.10]",2,success,,,
io.gitee.quanwenz|biz-base|2.0.2-20211221-1,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.yahoo.maha|maha-core|6.99,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
pro.haichuang.framework|hc-sdk-chuanglansms|1.2.0.211209,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.27,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
com.velocidi|apso-testkit_2.12|0.18.4,org.codelibs|elasticsearch-cluster-runner|7.10.2.0,No suitable version,2,failed,,Y,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.test.utils|1.1.26,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
com.trigyn|usermanagement|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
io.gamioo|gamioo-config|0.2.11,io.gamioo|gamioo-common|0.2.11,"[0.2.11,0.2.12]",2,success,,,
com.yahoo.maha|maha-core|6.115,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apache.camel|camel-test-infra-ignite|3.14.6,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
com.fizzgate|fizz-core|2.7.0-beta2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.revapi|revapi-java|0.27.0,org.revapi.classif|classif|0.1.0,"[0.1.0,0.1.1]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user.store|1.1.26,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
org.openforis.collect.earth|collect-earth-core|1.14.5,org.openforis.collect|collect-core|4.0.32,"[4.0.32,4.0.37]",2,success,,,
com.yahoo.maha|maha-core|6.107,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.5.3-beta2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test|9999.0,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.test.utils|1.2.2,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.0,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.netflix.genie|genie-web|4.1.4,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.4.6.2,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.trigyn|typeahead|1.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.2,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user.store|1.2.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.yahoo.maha|maha-core|6.114,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apache.servicecomb.pack|alpha-spring-cloud-starter-zookeeper|0.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.apache.camel|camel-test-infra-ignite|3.14.5,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
br.com.anteros|Anteros-Remote-Synch|1.0.29,br.com.anteros|Anteros-Collections|1.0.1,No suitable version,2,failed,,Y,
org.apache.linkis|linkis-spring-cloud-gateway|1.1.2,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
com.qudini|qudini-reactive-tests|0.0.50,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.fulcrumgenomics|fgbio_2.13|2.0.0,com.intel.gkl|gkl|0.8.8,"[0.8.8,0.8.10]",2,success,,,
com.hotels|waggle-dance-api|3.9.9,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
com.trigyn|dbutils|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.craftercms|crafter-deployer|3.1.19,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,null,2,failed,Y,,
com.yahoo.maha|maha-core|6.101,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apache.camel|camel-test-infra-ignite|3.14.1,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
com.fizzgate|fizz-plugin-kafka|1.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.4.1,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
dev.galasa|dev.galasa.openstack.manager|0.19.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
com.xnx3.doc.javadoc|javadoc|1.7,com.huaweicloud|esdk-obs-java|3.19.5,"[3.19.5,3.21.11]",2,success,,,
com.hotels|waggle-dance-core|3.10.0,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
com.yahoo.maha|maha-core|6.131,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
io.github.ericluoliu|apisix-runner-plugin-sdk|0.4.0,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
io.github.draco1023|poi-tl-ext|0.3.11-beta,org.apache.poi|poi-ooxml-full|5.1.0,"[5.1.0,5.2.0]",2,success,,,
br.com.anteros|Anteros-Persistence-Core|1.2.0,br.com.anteros|Anteros-Core|1.3.6,No suitable version,2,failed,,Y,
com.hotels|waggle-dance-api|3.9.10,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.6.0,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
org.opencb.biodata|biodata-tools|2.4.8,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
com.wavefront|proxy-test|999.4,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.9.2,com.huaweicloud|esdk-obs-java|3.20.6,"[3.20.6,3.21.11]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.42,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
org.craftercms|crafter-deployer|3.1.25E,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.9.0,com.huaweicloud|esdk-obs-java|3.20.6,"[3.20.6,3.21.11]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.5,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
com.almis.awe|awe-spring-boot-starter|4.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.4.12,"[2.4.12,2.5.8]",2,success,,,
uk.num|num-java-tnum-lib|0.0.1,uk.num|num-java-client-lib-base|0.1.6,"[0.1.6,0.1.7]",2,success,,,
com.scoperetail.fusion|fusion-connect-orchestrator|0.7,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.http|1.1.26,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
com.randomnoun.common|common-public|1.0.10,com.randomnoun.common|jessop|1.0.16,No suitable version,2,failed,,Y,
com.neotys.neoload|jmeter-reader|3.2.19,org.apache.jmeter|ApacheJMeter_http|5.1.1,"[5.1.1,5.4.2]",2,success,,,
br.com.anteros|Anteros-Persistence-Core|1.1.8,br.com.anteros|Anteros-Core|1.3.6,No suitable version,2,failed,,Y,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.6.3,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
org.apache.camel|camel-test-infra-ignite|3.14.4,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
org.craftercms|crafter-deployer|4.0.0-rc1E,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.yahoo.maha|maha-core|6.103,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
uk.num|num-java-module-binding-register|1.0.0,uk.num|json-to-modl-java-library|0.20,"[0.20,0.22]",2,success,,,
com.fizzgate|fizz-core|2.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
io.mateu|mdd-util-extended|1.1.3,org.telegram|telegrambots|4.4.0.1,"[4.4.0.1,4.4.0.2]",2,success,,,
com.fizzgate|fizz-plugin|2.7.0-beta2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.intermine|bio-webapp|5.0.8,org.biojava|biojava-core|4.2.0,"[4.2.0,6.0.2]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.6,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
io.gitee.cikaros|fly-feel-core|2.0.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.apache.linkis|linkis-eureka|1.2.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.8,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.9.3,com.huaweicloud|esdk-obs-java|3.20.6,"[3.20.6,3.21.11]",2,success,,,
com.github.liaochong|myexcel|4.0.0.RC2,org.apache.poi|poi-ooxml-full|5.1.0,"[5.1.0,5.2.0]",2,success,,,
com.tencent.bk.devops.ci.common|common-service|1.8.0-alpha.26-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.44,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
com.yahoo.maha|maha-core|6.89,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.intermine|bio-source-fasta|5.0.7,org.biojava|biojava-core|4.2.0,"[4.2.0,6.0.2]",2,success,,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.3.11,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.43,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
org.opencb.biodata|biodata-tools|2.4.6,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
com.scoperetail.fusion|fusion-connect-orchestrator|0.17,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
org.wso2.carbon.identity.branding.preference.management|org.wso2.carbon.identity.branding.preference.management.core|1.0.4,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.267,"[5.20.267,5.20.295]",2,success,,,
com.fizzgate|fizz-common|2.4.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test|9993.5,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.netflix.genie|genie-web|4.0.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.11.RELEASE,"[2.3.11.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.9,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.fizzgate|fizz-plugin|2.5.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.45,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
io.github.marquezproject|marquez-api|0.20.0,org.dhatim|dropwizard-sentry|2.0.25-2,"[2.0.25-2,2.0.26-1]",2,success,,,
com.wavefront|proxy-test|9999.0-RC1,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.trigyn|security-management|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.38,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.4.6.1,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
org.craftercms|crafter-deployer|3.1.17.7,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.randomnoun.common|common-public|1.0.14,com.randomnoun.common|jessop|1.0.16,No suitable version,2,failed,,Y,
com.tencent.bk.devops.ci.common|common-service|1.5.31-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,"[2.3.4.RELEASE,2.5.8]",2,success,,,
io.pivotal.services.dataTx|gemfire-extensions-core|1.0.0,org.apache.geode|geode-core|1.5.0,"[1.5.0,1.9.1]",2,success,,,
us.ihmc|mecano-test|0.9.0,us.ihmc|log-tools|0.6.1,"[0.6.1,0.6.2]",2,success,,,
org.dspace|dspace-services|7.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.6.RELEASE,"[2.2.6.RELEASE,2.5.8]",2,success,,,
com.baidu.hugegraph|computer-test|0.1.2,com.baidu.hugegraph|hugegraph-common|1.8.9,"[1.8.9,2.0.0]",2,success,,,
org.craftercms|crafter-deployer|3.1.29E,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.4.4,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
org.opencb.biodata|biodata-tools|2.4.5,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
com.dimajix.flowman|flowman-dist|0.28.0-cdh6-spark2.4-hadoop3.0,com.dimajix.flowman|flowman-client|0.28.0-cdh6-spark2.4-hadoop3.0,"[0.28.0-cdh6-spark2.4-hadoop3.0,0.28.0-cdp7-spark2.4-hadoop3.1]",2,success,,,
io.gitee.cikaros|fly-feel-core|2.0.2,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.intermine|bio-source-fasta|5.0.6,org.biojava|biojava-core|4.2.0,"[4.2.0,6.0.2]",2,success,,,
io.gamioo|gamioo-event|0.2.11,io.gamioo|gamioo-common|0.2.11,null,2,failed,Y,,
com.fizzgate|fizz-common|2.7.0-beta2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.fizzgate|fizz-core|2.4.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
com.hpe.adm.octane.ciplugins|teamcity-ci-plugin|1.4.1,com.hpe.adm.octane.ciplugins|integrations-sdk|2.7.1.33,"[2.7.1.33,2.7.2.2]",2,success,,,
cn.tg-openx|openx-boot-booster|1.0.6,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.apereo.cas|cas-server-support-sms-twilio|6.3.7.2,com.twilio.sdk|twilio|8.5.0,"[8.5.0,8.7.0]",2,success,,,
com.fizzgate|fizz-plugin|2.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test-2|999.6,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
io.github.mpontoc|picaroon-core|4.1.2,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,"[2.3.4.RELEASE,2.5.8]",2,success,,,
com.hotels|waggle-dance-core|3.10.4,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
com.trigyn|commonutils|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.5.0-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sms-twilio|6.3.7.3,com.twilio.sdk|twilio|8.5.0,"[8.5.0,8.7.0]",2,success,,,
com.fizzgate|fizz-common|v2.3.4-beta20220122,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.275,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.275,"[5.20.275,5.20.295]",2,success,,,
be.personify.iam|personify-scim-server|1.2.5.RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.fizzgate|fizz-core|2.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
systems.dennis|sd-parent|1.0.3,org.springframework.boot|spring-boot-starter-log4j2|2.2.6.RELEASE,"[2.2.6.RELEASE,2.5.8]",2,success,,,
com.geektcp.common|thy-common-mq|1.0.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.2.RELEASE,"[2.3.2.RELEASE,2.5.8]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter-parent|2.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,"[2.3.4.RELEASE,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.104,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.intermine|bio-webapp|5.0.6,org.biojava|biojava-core|4.2.0,"[4.2.0,6.0.2]",2,success,,,
br.com.anteros|Anteros-Security-Spring|2.0.20,br.com.anteros|Anteros-Core|1.3.6,No suitable version,2,failed,,Y,
com.yahoo.maha|maha-core|6.102,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.xnx3.doc.javadoc|javadoc|1.9,com.huaweicloud|esdk-obs-java|3.19.5,null,2,failed,Y,,
org.apereo.cas|cas-server-support-sentry|7.0.0-RC1,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
io.github.wwwlike|vlife-core|1.0.3,org.springframework.boot|spring-boot-starter-log4j2|2.4.3,"[2.4.3,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.85,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
kg.apc|jmeter-plugins-esa|0.1,org.apache.jmeter|ApacheJMeter_core|5.1,"[5.1,5.4.2]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.8.0,com.huaweicloud|esdk-obs-java|3.20.6,null,2,failed,Y,,
com.fizzgate|fizz-spring-boot-starter|2.4.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.2.0,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.test.utils|1.2.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
br.com.anteros|Anteros-Remote-Synch|1.0.24,br.com.anteros|Anteros-Core|1.3.6,No suitable version,2,failed,,Y,
com.fizzgate|fizz-core|2.6.6,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.trigyn|commonutils|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.33,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
com.qudini|qudini-reactive-tests|0.0.51,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.agorapulse|micronaut-log4aws|1.2.0-micronaut-2.0,io.sentry|sentry-log4j2|1.7.30,"[1.7.30,5.5.0]",2,success,,,
com.hotels|waggle-dance-core|3.9.9,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
io.mateu|mdd-util-extended|1.1.5,org.telegram|telegrambots|4.4.0.1,"[4.4.0.1,4.4.0.2]",2,success,,,
com.tencent.bk.devops.ci.common|common-service|1.7.26-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.110,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.craftercms|crafter-deployer|3.1.25,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.hotels|waggle-dance-api|3.10.10,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
br.com.anteros|Anteros-Persistence-Serialization|1.0.18,br.com.anteros|Anteros-Core|1.3.6,No suitable version,2,failed,,Y,
br.com.anteros|Anteros-Cloud-Integration|1.0.11,br.com.anteros|Anteros-Core|1.3.6,No suitable version,2,failed,,Y,
com.hotels|waggle-dance-core|3.10.8,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.6.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.0-RC5,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
io.github.ericluoliu|apisix-runner-plugin-sdk|0.3.0,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.dspace|dspace-services|7.2.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.6.RELEASE,"[2.2.6.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.17.5,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.trigyn|dbutils|1.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test|9993.0,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
org.apache.servicecomb.pack|alpha-spring-cloud-starter-consul|0.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user.store|1.1.25,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
com.hotels|waggle-dance-core|3.10.9,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.21,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
io.mateu|mdd-util-extended|1.1.4,org.telegram|telegrambots|4.4.0.1,"[4.4.0.1,4.4.0.2]",2,success,,,
com.velocidi|apso-testkit_2.13|0.18.3,org.codelibs|elasticsearch-cluster-runner|7.10.2.0,No suitable version,2,failed,,Y,
com.trigyn|gridutils|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.facebook.presto|presto-druid|0.269,org.apache.druid|druid-core|0.19.0,"[0.19.0,0.22.1]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.29,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
com.trigyn|dynamic-rest|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
io.mateu|mdd-util-extended|1.1.1,org.telegram|telegrambots|4.4.0.1,"[4.4.0.1,4.4.0.2]",2,success,,,
com.qudini|qudini-reactive-logging|0.0.49,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|v2.3.4-beta20220122,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.26,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
